444.289	31.0021	177.909
446.092	30.9378	177.933
447.896	30.8728	177.958
449.699	30.8074	177.982
451.503	30.7491	178.002
453.307	30.692	178.02
455.11	30.6344	178.039
456.914	30.5763	178.058
458.717	30.5178	178.077
460.521	30.4612	178.094
462.325	30.4099	178.107
464.128	30.3582	178.12
465.932	30.3061	178.133
467.735	30.2537	178.147
469.539	30.2009	178.16
471.343	30.1531	178.172
473.146	30.1068	178.183
474.95	30.0602	178.194
476.754	30.0133	178.205
478.557	29.9661	178.217
480.361	29.9197	178.228
482.164	29.8775	178.238
483.968	29.835	178.248
485.772	29.7923	178.258
487.575	29.7494	178.269
489.379	29.7062	178.279
491.182	29.6681	178.289
492.986	29.6327	178.299
494.79	29.5971	178.308
496.593	29.5614	178.318
498.397	29.5255	178.328
500.2	29.4897	178.337
502.004	29.4554	178.347
503.808	29.4209	178.357
505.611	29.3863	178.366
507.415	29.3516	178.376
509.218	29.3167	178.386
511.022	29.2836	178.394
512.826	29.2517	178.401
514.629	29.2198	178.409
516.433	29.1877	178.416
518.236	29.1554	178.423
520.04	29.1232	178.43
521.844	29.0947	178.438
523.647	29.0662	178.446
525.451	29.0376	178.454
527.255	29.0088	178.462
529.058	28.98	178.47
530.862	28.952	178.477
532.665	28.9251	178.485
534.469	28.898	178.492
536.273	28.8709	178.499
538.076	28.8436	178.507
539.88	28.8163	178.514
541.683	28.7915	178.521
543.487	28.7669	178.527
545.291	28.7421	178.534
547.094	28.7173	178.541
548.898	28.6924	178.547
550.701	28.6683	178.554
552.505	28.6454	178.56
554.309	28.6224	178.567
556.112	28.5994	178.573
557.916	28.5763	178.58
559.719	28.5531	178.586
561.523	28.5312	178.592
563.327	28.5093	178.598
565.13	28.4875	178.603
566.934	28.4655	178.609
568.737	28.4435	178.614
570.541	28.4222	178.62
572.345	28.4023	178.625
574.148	28.3823	178.631
575.952	28.3623	178.637
577.756	28.3423	178.642
579.559	28.3222	178.648
581.363	28.3032	178.653
583.166	28.2845	178.658
584.97	28.2658	178.664
586.774	28.2471	178.669
588.577	28.2283	178.674
590.381	28.2097	178.679
592.184	28.1924	178.684
593.988	28.1749	178.689
595.792	28.1575	178.693
597.595	28.14	178.698
599.399	28.1225	178.703
601.202	28.1055	178.708
603.006	28.0886	178.713
604.81	28.0718	178.719
606.613	28.0549	178.724
608.417	28.038	178.729
610.22	28.0212	178.735
612.024	28.0057	178.739
613.828	27.9903	178.744
615.631	27.9748	178.748
617.435	27.9592	178.753
619.238	27.9437	178.758
621.042	27.9286	178.762
622.846	27.9137	178.766
624.649	27.8989	178.771
626.453	27.884	178.775
628.257	27.8691	178.779
630.06	27.8542	178.783
631.864	27.84	178.788
633.667	27.8258	178.792
635.471	27.8116	178.797
637.275	27.7974	178.801
639.078	27.7831	178.805
640.882	27.7692	178.81
642.685	27.7557	178.814
644.489	27.7421	178.819
646.293	27.7286	178.823
648.096	27.715	178.827
649.9	27.7014	178.832
651.703	27.6885	178.836
653.507	27.6757	178.84
655.311	27.6628	178.844
657.114	27.65	178.848
658.918	27.6371	178.853
660.721	27.6245	178.857
662.525	27.6124	178.86
664.329	27.6002	178.864
666.132	27.5881	178.868
667.936	27.5759	178.872
669.739	27.5637	178.876
671.543	27.5515	178.88
673.347	27.5393	178.884
675.15	27.527	178.888
676.954	27.5148	178.892
678.758	27.5025	178.895
680.561	27.4905	178.899
682.365	27.479	178.903
684.168	27.4675	178.907
685.972	27.456	178.91
687.776	27.4444	178.914
689.579	27.4329	178.917
691.383	27.4226	178.921
693.186	27.4127	178.925
694.99	27.4027	178.928
696.794	27.3928	178.932
698.597	27.3828	178.935
700.401	27.3727	178.939
702.204	27.3619	178.942
704.008	27.3511	178.945
705.812	27.3402	178.948
707.615	27.3294	178.951
709.419	27.3185	178.954
711.222	27.3088	178.957
713.026	27.2996	178.96
714.83	27.2904	178.963
716.633	27.2811	178.966
718.437	27.2719	178.969
720.24	27.2626	178.972
722.044	27.2534	178.976
723.848	27.2441	178.979
725.651	27.2348	178.983
727.455	27.2255	178.986
729.259	27.2162	178.99
731.062	27.2074	178.993
732.866	27.199	178.996
734.669	27.1905	178.999
736.473	27.182	179.003
738.277	27.1735	179.006
740.08	27.165	179.009
741.884	27.1565	179.012
743.687	27.148	179.015
745.491	27.1395	179.018
747.295	27.1309	179.021
749.098	27.1224	179.025
750.902	27.1143	179.028
752.705	27.1066	179.031
754.509	27.0989	179.034
756.313	27.0911	179.038
758.116	27.0834	179.041
759.92	27.0757	179.044
761.723	27.068	179.047
763.527	27.0602	179.05
765.331	27.0525	179.053
767.134	27.0447	179.055
768.938	27.037	179.058
770.741	27.0296	179.061
772.545	27.0226	179.064
774.349	27.0157	179.066
776.152	27.0088	179.069
777.956	27.0019	179.071
779.76	26.995	179.074
781.563	26.988	179.077
783.367	26.9811	179.08
785.17	26.9741	179.083
786.974	26.9672	179.086
788.778	26.9602	179.089
790.581	26.9533	179.092
792.385	26.9463	179.095
794.188	26.9393	179.097
795.992	26.9323	179.1
797.796	26.9254	179.103
799.599	26.9184	179.105
801.403	26.9121	179.108
803.206	26.9059	179.111
805.01	26.8998	179.113
806.814	26.8937	179.116
808.617	26.8875	179.119
810.421	26.8814	179.121
812.224	26.8753	179.124
814.028	26.8691	179.126
815.832	26.863	179.129
817.635	26.8568	179.131
819.439	26.8506	179.134
821.242	26.8445	179.136
823.046	26.8383	179.139
824.85	26.8321	179.141
826.653	26.826	179.144
828.457	26.8198	179.146
830.261	26.8136	179.148
832.064	26.8074	179.151
833.868	26.8012	179.153
835.671	26.795	179.155
837.475	26.7888	179.158
839.279	26.7826	179.16
841.082	26.7769	179.163
842.886	26.7716	179.165
844.689	26.7663	179.167
846.493	26.7609	179.17
848.297	26.7556	179.172
850.1	26.7503	179.174
851.904	26.7449	179.177
853.707	26.7396	179.179
855.511	26.7342	179.181
857.315	26.7289	179.183
859.118	26.7235	179.186
860.922	26.7186	179.188
862.725	26.7142	179.19
864.529	26.7097	179.192
866.333	26.7052	179.195
868.136	26.7007	179.197
869.94	26.6963	179.199
871.743	26.6909	179.201
873.547	26.6855	179.203
875.351	26.6802	179.206
877.154	26.6748	179.208
878.958	26.6694	179.21
880.762	26.6644	179.212
882.565	26.6599	179.214
884.369	26.6554	179.216
886.172	26.6509	179.218
887.976	26.6464	179.22
889.78	26.6419	179.222
891.583	26.6374	179.224
893.387	26.6329	179.226
895.19	26.6284	179.228
896.994	26.6239	179.23
898.798	26.6194	179.232
900.601	26.6148	179.234
902.405	26.6103	179.236
904.208	26.6058	179.238
906.012	26.6013	179.24
907.816	26.5968	179.242
909.619	26.5922	179.244
911.423	26.5877	179.246
913.226	26.5832	179.247
915.03	26.5787	179.249
916.834	26.5741	179.251
918.637	26.5696	179.253
920.441	26.5653	179.255
922.244	26.5616	179.257
924.048	26.558	179.259
925.852	26.5544	179.26
927.655	26.5507	179.262
929.459	26.5471	179.264
931.263	26.5428	179.266
933.066	26.5383	179.268
934.87	26.5337	179.269
936.673	26.5291	179.271
938.477	26.5246	179.273
940.281	26.5202	179.275
942.084	26.5165	179.276
943.888	26.5129	179.278
945.691	26.5092	179.28
947.495	26.5056	179.282
949.299	26.5019	179.283
951.102	26.4983	179.285
952.906	26.4946	179.287
954.709	26.4909	179.288
956.513	26.4873	179.29
958.317	26.4836	179.291
960.12	26.4799	179.293
961.924	26.4763	179.295
963.727	26.4726	179.296
965.531	26.4689	179.298
967.335	26.4653	179.3
969.138	26.4616	179.301
970.942	26.4579	179.303
972.745	26.4543	179.304
974.549	26.4506	179.306
976.353	26.4469	179.307
978.156	26.4432	179.309
979.96	26.4395	179.31
981.764	26.4359	179.312
983.567	26.4322	179.313
985.371	26.4285	179.315
987.174	26.4248	179.316
988.978	26.4211	179.318
990.782	26.4178	179.319
992.585	26.4151	179.321
994.389	26.4123	179.322
996.192	26.4095	179.324
997.996	26.4068	179.325
999.8	26.404	179.327
1001.6	26.4004	179.328
1003.41	26.3967	179.329
1005.21	26.393	179.331
1007.01	26.3893	179.332
1008.82	26.3856	179.334
1010.62	26.3822	179.335
1012.42	26.3794	179.336
1014.23	26.3767	179.338
1016.03	26.3739	179.339
1017.84	26.3711	179.34
1019.64	26.3683	179.342
1021.44	26.3655	179.343
1023.25	26.3627	179.344
1025.05	26.36	179.346
1026.85	26.3572	179.347
1028.66	26.3544	179.348
1030.46	26.3516	179.349
1032.26	26.3488	179.351
1034.07	26.346	179.352
1035.87	26.3432	179.353
1037.68	26.3405	179.354
1039.48	26.3377	179.356
1041.28	26.3349	179.357
1043.09	26.3321	179.358
1044.89	26.3293	179.359
1046.69	26.3265	179.361
1048.5	26.3237	179.362
1050.3	26.3209	179.363
1052.1	26.3181	179.364
1053.91	26.3153	179.365
1055.71	26.3125	179.366
1057.52	26.3097	179.368
1059.32	26.3069	179.369
1061.12	26.3041	179.37
1062.93	26.3013	179.371
1064.73	26.2985	179.372
1066.53	26.2957	179.373
1068.34	26.2929	179.374
1070.14	26.2901	179.375
1071.94	26.2873	179.376
1073.75	26.2845	179.377
1075.55	26.2817	179.379
1077.35	26.2789	179.38
1079.16	26.2761	179.381
1080.96	26.2738	179.382
1082.77	26.2719	179.383
1084.57	26.27	179.384
1086.37	26.2681	179.385
1088.18	26.2663	179.386
1089.98	26.2644	179.387
1091.78	26.2616	179.388
1093.59	26.2588	179.389
1095.39	26.256	179.39
1097.19	26.2531	179.391
1099	26.2503	179.392
1100.8	26.2479	179.393
1102.61	26.2461	179.394
1104.41	26.2442	179.395
1106.21	26.2423	179.396
1108.02	26.2404	179.397
1109.82	26.2385	179.398
1111.62	26.2358	179.399
1113.43	26.233	179.4
1115.23	26.2302	179.401
1117.03	26.2273	179.402
1118.84	26.2245	179.403
1120.64	26.222	179.404
1122.44	26.2201	179.405
1124.25	26.2183	179.406
1126.05	26.2164	179.407
1127.86	26.2145	179.407
1129.66	26.2126	179.408
1131.46	26.21	179.409
1133.27	26.2071	179.41
1135.07	26.2043	179.411
1136.87	26.2015	179.412
1138.68	26.1986	179.413
1140.48	26.1961	179.414
1142.28	26.1942	179.415
1144.09	26.1923	179.416
1145.89	26.1904	179.417
1147.7	26.1885	179.418
1149.5	26.1866	179.419
1151.3	26.1847	179.419
1153.11	26.1828	179.42
1154.91	26.1809	179.421
1156.71	26.179	179.422
1158.52	26.1772	179.423
1160.32	26.1753	179.424
1162.12	26.1734	179.425
1163.93	26.1715	179.426
1165.73	26.1696	179.427
1167.54	26.1677	179.428
1169.34	26.1658	179.428
1171.14	26.1639	179.429
1172.95	26.162	179.43
1174.75	26.1601	179.431
1176.55	26.1582	179.432
1178.36	26.1563	179.433
1180.16	26.1544	179.434
1181.96	26.1525	179.434
1183.77	26.1506	179.435
1185.57	26.1487	179.436
1187.37	26.1468	179.437
1189.18	26.1449	179.438
1190.98	26.143	179.439
1192.79	26.1411	179.439
1194.59	26.1392	179.44
1196.39	26.1373	179.441
1198.2	26.1354	179.442
1200	26.1335	179.443
