300	32.9153	153.443
301.804	32.6473	153.63
303.607	32.3775	153.837
305.411	32.1063	154.067
307.214	31.8342	154.32
309.018	31.5618	154.597
310.822	31.3517	154.792
312.625	31.2154	154.869
314.429	31.0781	154.951
316.232	30.9399	155.037
318.036	30.8007	155.128
319.84	30.6607	155.224
321.643	30.5668	155.392
323.447	30.4781	155.57
325.251	30.3902	155.751
327.054	30.3029	155.935
328.858	30.2165	156.123
330.661	30.1475	156.31
332.465	30.108	156.491
334.269	30.0693	156.673
336.072	30.0314	156.856
337.876	29.9943	157.04
339.679	29.958	157.224
341.483	29.9738	157.445
343.287	30.0012	157.673
345.09	30.0291	157.897
346.894	30.0576	158.119
348.697	30.0866	158.339
350.501	30.1419	158.641
352.305	30.2649	159.151
354.108	30.3884	159.643
355.912	30.5121	160.117
357.715	30.636	160.575
359.519	30.7597	161.016
361.323	30.728	161.94
363.126	30.6677	163.036
364.93	30.6382	164.115
366.733	30.6378	165.172
368.537	30.6643	166.201
370.341	30.6365	167.138
372.144	30.2819	167.846
373.948	29.9358	168.628
375.752	29.6015	169.487
377.555	29.2825	170.424
379.359	28.9828	171.44
381.162	28.6861	172.021
382.966	28.3767	172.356
384.77	28.0604	172.724
386.573	27.7375	173.127
388.377	27.4081	173.569
390.18	27.0836	174.014
391.984	26.852	174.116
393.788	26.6149	174.224
395.591	26.3721	174.341
397.395	26.1234	174.466
399.198	25.8688	174.599
401.002	25.6583	174.693
402.806	25.4845	174.752
404.609	25.3078	174.813
406.413	25.1281	174.877
408.216	24.9452	174.944
410.02	24.7597	175.014
411.824	24.6189	175.07
413.627	24.4763	175.128
415.431	24.3318	175.188
417.234	24.1855	175.25
419.038	24.0371	175.314
420.842	23.9006	175.373
422.645	23.7783	175.426
424.449	23.6547	175.48
426.253	23.5298	175.536
428.056	23.4035	175.593
429.86	23.2758	175.651
431.663	23.17	175.701
433.467	23.0651	175.751
435.271	22.9593	175.802
437.074	22.8526	175.854
438.878	22.7449	175.908
440.681	22.6412	175.956
442.485	22.5448	175.994
444.289	22.4475	176.033
446.092	22.3495	176.073
447.896	22.2507	176.113
449.699	22.151	176.154
451.503	22.0625	176.186
453.307	21.9757	176.216
455.11	21.8883	176.247
456.914	21.8003	176.278
458.717	21.7117	176.31
460.521	21.6259	176.338
462.325	21.5483	176.359
464.128	21.4702	176.379
465.932	21.3915	176.4
467.735	21.3124	176.421
469.539	21.2328	176.442
471.343	21.1607	176.46
473.146	21.0909	176.478
474.95	21.0207	176.496
476.754	20.9502	176.513
478.557	20.8792	176.531
480.361	20.8095	176.549
482.164	20.746	176.565
483.968	20.6823	176.581
485.772	20.6182	176.597
487.575	20.5538	176.613
489.379	20.489	176.63
491.182	20.432	176.646
492.986	20.3789	176.661
494.79	20.3257	176.677
496.593	20.2722	176.693
498.397	20.2185	176.709
500.2	20.1649	176.725
502.004	20.1137	176.741
503.808	20.0622	176.757
505.611	20.0106	176.773
507.415	19.9587	176.789
509.218	19.9066	176.805
511.022	19.8572	176.819
512.826	19.8098	176.83
514.629	19.7621	176.842
516.433	19.7143	176.853
518.236	19.6664	176.864
520.04	19.6184	176.876
521.844	19.5761	176.889
523.647	19.5336	176.902
525.451	19.4911	176.916
527.255	19.4484	176.929
529.058	19.4055	176.942
530.862	19.364	176.955
532.665	19.324	176.967
534.469	19.2839	176.98
536.273	19.2436	176.992
538.076	19.2032	177.004
539.88	19.1627	177.016
541.683	19.126	177.028
543.487	19.0895	177.039
545.291	19.0528	177.05
547.094	19.0161	177.061
548.898	18.9792	177.072
550.701	18.9435	177.083
552.505	18.9097	177.095
554.309	18.8757	177.106
556.112	18.8417	177.117
557.916	18.8076	177.128
559.719	18.7734	177.139
561.523	18.7409	177.149
563.327	18.7087	177.158
565.13	18.6764	177.168
566.934	18.6441	177.177
568.737	18.6117	177.186
570.541	18.5801	177.196
572.345	18.5508	177.205
574.148	18.5214	177.215
575.952	18.492	177.224
577.756	18.4625	177.234
579.559	18.4329	177.244
581.363	18.4049	177.253
583.166	18.3774	177.262
584.97	18.3499	177.271
586.774	18.3223	177.28
588.577	18.2946	177.289
590.381	18.2674	177.298
592.184	18.2418	177.307
593.988	18.2163	177.315
595.792	18.1906	177.323
597.595	18.165	177.331
599.399	18.1392	177.339
601.202	18.1142	177.349
603.006	18.0895	177.358
604.81	18.0648	177.368
606.613	18.04	177.377
608.417	18.0151	177.387
610.22	17.9905	177.396
612.024	17.9679	177.404
613.828	17.9452	177.412
615.631	17.9225	177.42
617.435	17.8997	177.429
619.238	17.8769	177.437
621.042	17.8548	177.444
622.846	17.833	177.452
624.649	17.8113	177.46
626.453	17.7895	177.467
628.257	17.7677	177.475
630.06	17.7459	177.482
631.864	17.7252	177.49
633.667	17.7044	177.498
635.471	17.6836	177.506
637.275	17.6628	177.514
639.078	17.6419	177.522
640.882	17.6216	177.53
642.685	17.6018	177.538
644.489	17.5821	177.546
646.293	17.5623	177.554
648.096	17.5424	177.562
649.9	17.5226	177.57
651.703	17.5038	177.577
653.507	17.485	177.585
655.311	17.4663	177.593
657.114	17.4475	177.6
658.918	17.4287	177.608
660.721	17.4103	177.615
662.525	17.3926	177.622
664.329	17.3749	177.629
666.132	17.3572	177.636
667.936	17.3394	177.643
669.739	17.3217	177.65
671.543	17.3039	177.658
673.347	17.2861	177.665
675.15	17.2682	177.672
676.954	17.2504	177.679
678.758	17.2325	177.687
680.561	17.215	177.694
682.365	17.1983	177.7
684.168	17.1815	177.707
685.972	17.1648	177.714
687.776	17.148	177.72
689.579	17.1312	177.727
691.383	17.1162	177.734
693.186	17.1018	177.741
694.99	17.0873	177.747
696.794	17.0728	177.754
698.597	17.0584	177.761
700.401	17.0436	177.767
702.204	17.0279	177.773
704.008	17.0122	177.778
705.812	16.9964	177.784
707.615	16.9807	177.79
709.419	16.9649	177.795
711.222	16.9508	177.801
713.026	16.9374	177.807
714.83	16.924	177.812
716.633	16.9106	177.818
718.437	16.8972	177.823
720.24	16.8838	177.829
722.044	16.8703	177.836
723.848	16.8569	177.842
725.651	16.8434	177.849
727.455	16.8299	177.855
729.259	16.8164	177.862
731.062	16.8037	177.868
732.866	16.7914	177.875
734.669	16.7791	177.881
736.473	16.7668	177.887
738.277	16.7545	177.893
740.08	16.7421	177.899
741.884	16.7298	177.905
743.687	16.7175	177.911
745.491	16.7051	177.917
747.295	16.6927	177.923
749.098	16.6804	177.929
750.902	16.6686	177.935
752.705	16.6574	177.942
754.509	16.6463	177.948
756.313	16.6351	177.954
758.116	16.6239	177.961
759.92	16.6127	177.967
761.723	16.6015	177.972
763.527	16.5903	177.978
765.331	16.5791	177.983
767.134	16.5679	177.989
768.938	16.5566	177.994
770.741	16.5459	178
772.545	16.5359	178.005
774.349	16.5259	178.01
776.152	16.5159	178.015
777.956	16.5059	178.02
779.76	16.4959	178.025
781.563	16.4858	178.031
783.367	16.4758	178.037
785.17	16.4657	178.043
786.974	16.4557	178.048
788.778	16.4456	178.054
790.581	16.4356	178.06
792.385	16.4255	178.065
794.188	16.4154	178.071
795.992	16.4053	178.076
797.796	16.3952	178.081
799.599	16.3851	178.086
801.403	16.376	178.092
803.206	16.3672	178.097
805.01	16.3583	178.102
806.814	16.3495	178.107
808.617	16.3406	178.112
810.421	16.3317	178.118
812.224	16.3229	178.123
814.028	16.314	178.128
815.832	16.3051	178.133
817.635	16.2962	178.138
819.439	16.2873	178.143
821.242	16.2784	178.147
823.046	16.2695	178.152
824.85	16.2606	178.157
826.653	16.2517	178.162
828.457	16.2428	178.166
830.261	16.2339	178.171
832.064	16.2249	178.176
833.868	16.216	178.18
835.671	16.2071	178.185
837.475	16.1981	178.19
839.279	16.1892	178.194
841.082	16.181	178.199
842.886	16.1733	178.204
844.689	16.1656	178.208
846.493	16.1579	178.213
848.297	16.1502	178.217
850.1	16.1425	178.222
851.904	16.1348	178.227
853.707	16.1271	178.231
855.511	16.1194	178.236
857.315	16.1117	178.241
859.118	16.104	178.245
860.922	16.0969	178.25
862.725	16.0905	178.254
864.529	16.0841	178.259
866.333	16.0776	178.263
868.136	16.0712	178.267
869.94	16.0647	178.272
871.743	16.057	178.276
873.547	16.0493	178.281
875.351	16.0415	178.285
877.154	16.0338	178.289
878.958	16.026	178.294
880.762	16.0188	178.298
882.565	16.0124	178.302
884.369	16.0059	178.306
886.172	15.9994	178.31
887.976	15.9929	178.314
889.78	15.9865	178.318
891.583	15.98	178.323
893.387	15.9735	178.327
895.19	15.967	178.331
896.994	15.9605	178.335
898.798	15.954	178.339
900.601	15.9475	178.343
902.405	15.941	178.347
904.208	15.9345	178.351
906.012	15.928	178.354
907.816	15.9215	178.358
909.619	15.915	178.362
911.423	15.9085	178.366
913.226	15.902	178.369
915.03	15.8955	178.373
916.834	15.889	178.377
918.637	15.8824	178.381
920.441	15.8762	178.384
922.244	15.871	178.388
924.048	15.8658	178.392
925.852	15.8605	178.396
927.655	15.8553	178.399
929.459	15.8501	178.403
931.263	15.8439	178.407
933.066	15.8374	178.41
934.87	15.8309	178.414
936.673	15.8243	178.417
938.477	15.8178	178.421
940.281	15.8114	178.424
942.084	15.8062	178.428
943.888	15.8009	178.431
945.691	15.7957	178.435
947.495	15.7904	178.438
949.299	15.7852	178.442
